"Plate Number Nat","Obuid","Plate","Tbaid","Activation sent (GMT +0)","Guid"
"IT","000490000019591","FP804ED","0781928122","31/07/2018 15:28:18","15330508980932032593334625535223916735"
"IT","000490000096160","CN719WY","0781971643","31/07/2018 15:46:52","15330520122185998063711356602516601937"
"IT","000490000022724","FP844SR","0781928106","31/07/2018 16:09:05","15330533459791370614910236090409684957"
"IT","000490000088994","ES681ME","0781920939","31/07/2018 16:13:21","15330536016464656927038616460780182486"
"IT","000490000020803","FP846SR","0781928080","31/07/2018 16:29:13","15330545532522664992186157648264035798"
"IT","000490000018432","FP693SR","0781928148","31/07/2018 18:34:57","15330620980095802497622425468406569916"
"IT","000490000016431","FP803ED","0781928031","31/07/2018 19:13:06","15330643860759346746618617742866089156"
"IT","000490000079229","FM435NN","0781926449","01/08/2018 13:18:15","15331294957437233494554174295424628894"
"IT","000490000078698","FP199AH","0781926316","01/08/2018 13:43:27","15331310079917419579201063668390176736"
"IT","000490000087946","FR526FF","0781941448","01/08/2018 13:50:23","15331314230550565004372601573458380785"
"IT","000490000078887","FL717WZ","0781926290","01/08/2018 14:11:08","15331326684177548687932157895546631800"
"IT","000490000078623","FP308ED","0781926357","01/08/2018 15:14:36","15331364763397848479982799340394267876"
"IT","000490000076797","DH450ZW","0781925995","01/08/2018 15:48:02","15331384827712290614706179593823875449"
"IT","000490000082699","FP130AH","0781926191","01/08/2018 16:09:58","15331397984690454199001543236048876953"
"IT","000490000085961","EJ001MZ","0781985189","01/08/2018 16:24:44","15331406848907506441855327010918831025"
"IT","000490000077600","ES932YB","0781926076","02/08/2018 07:31:47","15331951074752874654305794025868029959"
"IT","000490000085555","FC048YK","0781940218","02/08/2018 09:09:39","15332009799812032403073628583519508080"
"IT","000490000068140","FR361FX","0781920897","02/08/2018 10:15:29","15332049291246847624026086194664104160"
"IT","000490000063523","FR362FX","0781920947","02/08/2018 11:34:15","15332096555670656442810426454473958207"
"IT","000490000078597","FP261ED","0781926225","02/08/2018 12:14:09","15332120495912893867546471478725063133"
"IT","000490000083117","FP288ED","0781926258","02/08/2018 13:18:41","15332159219288079692809584464069446048"
"IT","000490000079153","FB597LG","0781926365","02/08/2018 13:33:24","15332168045443183147669931988852033587"
"IT","000490000083123","EX957JS","0781926118","02/08/2018 14:10:32","15332190322756192062725601883272530429"
"IT","000490000069777","EX958JS","0781927538","02/08/2018 14:18:51","15332195313210591230080127057369603223"
"IT","000490000050073","EW077PN","0781941562","03/08/2018 08:23:15","15332845952178134597310819632984863776"
"IT","000490000020717","DA522BM","0781929674","03/08/2018 08:42:53","15332857733630117943195899557062339897"
"IT","000490000095494","DP921FR","0781922562","03/08/2018 09:11:32","15332874925520012127984882999519403880"
"IT","000490000027026","EW950ZB","0781929468","03/08/2018 09:23:43","15332882232401630672301737003046436639"
"IT","000490000028298","ES630WA","0781929716","03/08/2018 10:34:10","15332924503800281824504317158045596801"
"IT","000490000019600","FL796LV","0781929732","03/08/2018 11:37:53","15332962733994684845100751136655766073"
"IT","000490000086807","DT641YT","0781942081","03/08/2018 11:58:25","15332975058376197448270433452966566365"
"IT","000490000083224","FM898NN","0781926498","03/08/2018 12:19:54","15332987944842488919137748988166582518"
"IT","000490000017295","FK287EJ","0781929708","03/08/2018 12:27:31","15332992516379386198170075987694137772"
"IT","000490000102306","CS953BF","0781942065","03/08/2018 12:29:20","15332993607363046830995591190803372615"
"IT","000490000073812","FH098EH","0781935077","03/08/2018 13:01:48","15333013082909491431379622285046300874"
"IT","000490000081196","FL517LV","0781927991","03/08/2018 13:02:26","15333013468237165467970146437911973677"
"IT","000490000075968","DE608XJ","0782028575","03/08/2018 13:19:05","15333023454384115597985037582326385261"
"IT","000490000091501","FL114BL","0781942115","03/08/2018 13:29:41","15333029812614417105306927983275376882"
"IT","000490000020640","FB049GP","0781929609","03/08/2018 13:47:15","15333040359905666395205050267155712171"
"IT","000490000075850","EZ898MK","0781935176","03/08/2018 13:48:20","15333041003416011810112592954962390301"
"IT","000490000064720","FM804XC","0782029722","03/08/2018 13:50:46","15333042465497209577847821477602287974"
"IT","000490000091578","CT020NK","0781942149","03/08/2018 13:52:25","15333043457519200131518742424209591775"
"IT","000490000073981","FE044RJ","0781935101","03/08/2018 14:13:46","15333056261156188238304835263383826176"
"IT","000490000017103","EY829DT","0781929625","03/08/2018 14:21:35","15333060956454598175182433381311105449"
"IT","000490000085967","ES227GK","0781985163","03/08/2018 14:31:28","15333066889212012516284573128865790721"
"IT","000490000074270","FE045RJ","0781935135","03/08/2018 14:44:52","15333074929559785027547601534872132489"
"IT","000490000071918","DM932XF","0781929518","03/08/2018 14:51:11","15333078710834809731042767607657024089"
"IT","000490000088564","BSD21371","0781941984","03/08/2018 15:11:38","15333090981626655652441788807368286362"
"IT","000490000018544","EB964XX","0781929401","03/08/2018 15:18:37","15333095172576027010894920214647262439"
"IT","000490000083437","FR525FF","0781941406","03/08/2018 15:38:25","15333107056329590258004712041408661440"
"IT","000490000018513","FA066SC","0781929435","03/08/2018 16:03:12","15333121922810344930239428169916772754"
"IT","000490000033159","ER964NA","0781932546","04/08/2018 06:11:33","15333630936401692595619694021475153855"
"IT","000490000074028","EC070KG","0781932397","04/08/2018 06:12:26","15333631468115472402320266173594258645"
"IT","000490000075340","FM007CD","0781932553","04/08/2018 06:36:30","15333645907723510657499138274333988630"
"IT","000490000033031","DH992SE","0781932389","04/08/2018 06:47:02","15333652221202299368696135674560660800"
"IT","000490000088566","FR528FF","0781938006","04/08/2018 07:01:25","15333660858251239586926647979537683102"
"IT","000490000075034","DB993HL","0781932512","04/08/2018 07:16:08","15333669682058454686932473468831007197"
"IT","000490000074715","FM006CD","0781932462","04/08/2018 07:19:32","15333671730051740210565939692700464564"
"IT","000490000055974","FR238FF","0781938048","04/08/2018 07:30:46","15333678464051419279793959572987823710"
"IT","000490000096706","DW026LM","0781939707","04/08/2018 07:31:58","15333679181765120992908176303465436821"
"IT","000490000075294","DB082HE","0781932447","04/08/2018 07:42:24","15333685449451208045010966906192900850"
"IT","000490000075248","DT832JN","0781932421","04/08/2018 08:03:47","15333698270558069516873437957641142612"
"IT","000490000030247","CP675PH","0781924642","04/08/2018 08:06:05","15333699655870743377649648812523012638"
"IT","000490000089705","DF665HD","0781939582","04/08/2018 08:13:28","15333704089722259413504345434113327484"
"IT","000490000032673","EK014BT","0781932454","04/08/2018 08:27:28","15333712489826287417705252439421556631"
"IT","000490000050778","FR527FF","0781937982","04/08/2018 08:30:17","15333714172427552016785704541370732031"
"IT","000490000079178","DW203LM","0781927488","04/08/2018 08:44:16","15333722564026046491409394583766438751"
"IT","000490000074461","ET013VW","0781932561","04/08/2018 08:48:32","15333725127630161654684273020408526766"
"IT","000490000030187","EJ670WV","0781924774","04/08/2018 08:50:25","15333726255567132501382306497078085124"
"IT","000490000091097","DL266MD","0781939731","04/08/2018 08:58:58","15333731388196093515681325996051362335"
"IT","000490000088572","ED239BL","0781938139","04/08/2018 09:20:24","15333744240817256466663500952245657705"
"IT","000490000093317","DW027LM","0781939749","04/08/2018 09:23:02","15333745829760516854625355545185103531"
"IT","000490000062637","FR698FF","0781961149","04/08/2018 09:36:35","15333753956990649176055158580222152284"
"IT","000490000086093","DW202LM","0781939673","04/08/2018 10:13:35","15333776157044888760625761651133363406"
"IT","000490000021173","CZ410EH","0781929690","04/08/2018 10:14:04","15333776447873708705375527610381053469"
"IT","000490000016032","DW326LM","0781928155","04/08/2018 10:19:48","15333779885927577243972751044118498776"
"IT","000490000054301","FG640VK","0781959861","04/08/2018 10:21:53","15333781135923718342338313542820414192"
"IT","000490000060857","CS006HM","0781959788","04/08/2018 10:49:35","15333797752820705484788532708320821672"
"IT","000490000086130","DW201LM","0781939681","04/08/2018 11:01:19","15333804792131698568895420179217074839"
"IT","000490000060390","FF257EB","0781959911","04/08/2018 11:01:19","15333804796249171518840064768038130111"
"IT","000490000007587","CS671PY","0781939723","04/08/2018 11:10:04","15333810049947252660300232424783006740"
"IT","000490000074595","FB243KN","0781936240","04/08/2018 11:36:49","15333826098348302019038271847686846603"
"IT","000490000088933","CJ833LW","0781939764","04/08/2018 11:59:27","15333839680044390466832806660810936147"
"IT","000490000074009","FK857SN","0781936927","04/08/2018 12:11:31","15333846916145851984058604475720691907"
"IT","000490000050016","FS71AA","0781938071","05/08/2018 06:21:09","15334500693599217762340347666949375797"
"IT","000490000057356","CT777LK","0781938097","05/08/2018 06:38:02","15334510825512788081604808666756137805"
"IT","000490000093461","FK976YW","0781938121","05/08/2018 06:43:10","15334513909493186539609193172299311475"
"IT","000490000084861","FR309FF","0781926910","06/08/2018 07:48:43","15335417235627401864211348099894886255"
"IT","000490000086102","DL981MD","0781940234","07/08/2018 06:43:31","15336242117786244393760619464860420830"
"IT","000490000089009","FN078CB","0781975818","07/08/2018 13:42:23","15336493431470901694032758207396704347"
"IT","000490000030513","BV136DX","0781975776","07/08/2018 15:37:48","15336562686092612188794252653235655805"
"IT","000490000054928","DS705LH","0781920780","07/08/2018 16:52:00","15336607200582032107435996357070603675"
"IT","000490000032765","DT890YT","0781932520","08/08/2018 08:25:49","15337167498156989670133434111510744538"
"IT","000490000034072","DW917TR","0781932488","08/08/2018 08:26:11","15337167715165912757602123570635196375"
"IT","000490000097704","FJ465CN","0781975867","08/08/2018 08:46:57","15337180176864045894505351141282458541"
"IT","000490000078834","EL704MC","0781924063","08/08/2018 08:55:45","15337185451392309604356750350875070150"
"IT","000490000089487","DP829FJ","0781940374","08/08/2018 09:38:24","15337211047713815037584856529226972033"
"IT","000490000091521","FL466WX","0781940366","08/08/2018 09:38:56","15337211370165375548988526359412239957"
"IT","000490000091428","EX123WT","0781940325","08/08/2018 09:39:13","15337211535103439627277168797947883046"
"IT","000490000093335","FJ810SZ","0781940317","08/08/2018 09:39:30","15337211701849563529401200764052361270"
"IT","000490000087834","DB962PD","0781940291","08/08/2018 09:39:53","15337211936881361572272880771773596275"
"IT","000490000089873","FL307WX","0781940283","08/08/2018 09:40:10","15337212107764002808083366994624893801"
"IT","000490000091332","FE898MF","0781940259","08/08/2018 09:40:24","15337212243846280432205452142732635253"
"IT","000490000088512","DZ895XC","0781940242","08/08/2018 09:40:43","15337212437356732354606710598181290939"
"IT","000490000087931","FL010FN","0781940226","08/08/2018 09:41:00","15337212602906940932381400100578339635"
"IT","000490000090119","FL500WX","0781940200","08/08/2018 09:41:20","15337212807040374296469225520502486618"
"IT","000490000091420","FJ902PK","0781940192","08/08/2018 09:41:36","15337212967613356470809583787882329225"
"IT","000490000089505","FR722NC","0781940184","08/08/2018 09:41:52","15337213125852094493831323086866293148"
"IT","000490000074383","ER484GW","0781922281","08/08/2018 09:42:16","15337213368244901287744961063568992500"
"IT","000490000095206","FA624MM","0781968227","08/08/2018 13:31:53","15337351138787465336080635679926999357"
"IT","000490000032614","FP962KS","0781932504","08/08/2018 14:36:32","15337389929652010665350488123799467991"
"IT","000490000074033","FS149AD","0781939327","08/08/2018 15:16:58","15337414188898852309595575488332872368"
"IT","000490000091430","FE194TW","0781942362","08/08/2018 15:19:40","15337415807753968269719135734715328729"
"IT","000490000089485","DS915RV","0781942297","08/08/2018 15:20:02","15337416027758960995027436189998096802"
"IT","000490000096553","EX988ZD","0781942255","08/08/2018 15:20:19","15337416197708321390143595965789023690"
"IT","000490000086985","FE195TW","0781942248","08/08/2018 15:20:36","15337416368765273224218887023594574048"
"IT","000490000087670","EK192TC","0781942214","08/08/2018 15:20:56","15337416560512092948286138692914549378"
"IT","000490000085640","CX929MY","0781942206","08/08/2018 15:21:09","15337416697646086052938988027591117794"
"IT","000490000101146","FP991LG","0781939350","08/08/2018 15:21:33","15337416930853621307424897129853808668"
"IT","000490000101128","FD840GR","0781939335","08/08/2018 15:23:24","15337418046770429151615701132325925257"
"IT","000490000093042","FP990LG","0781939277","08/08/2018 15:23:39","15337418194783329908763876197960791471"
"IT","000490000093464","FD839GR","0781939251","08/08/2018 15:23:58","15337418388550349318628345580529878889"
"IT","000490000093480","FB098CJ","0781939202","08/08/2018 15:24:14","15337418546952443699680725934086193004"
"IT","000490000093475","FG970TR","0781939194","08/08/2018 15:24:29","15337418697029712342124871941537559315"
"IT","000490000075056","FC051NL","0781936786","09/08/2018 07:40:06","15338004065622583693235527267967496254"
"IT","000490000074448","EY088FX","0781935093","09/08/2018 08:21:16","15338028765946473354182448654202773018"
"IT","000490000032659","DJ873TJ","0781932892","09/08/2018 10:48:22","15338117024706266072898628619231423572"
"IT","000490000030076","EM131AG","0781932827","09/08/2018 10:48:41","15338117211505169572940643608474998974"
"IT","000490000093326","DP840DX","0781940523","09/08/2018 12:03:18","15338161982473977827447742568336406621"
"IT","000490000076757","ZA612VN","0781925839","09/08/2018 12:42:01","15338185219767024257694412087494387690"
"IT","000490000088950","0781940424","0781940424","09/08/2018 13:50:08","15338226082035438192396504249703852489"
